ID,English,Japanese,Chinese,German,Spanish,Russian,Korean,Arabic
21540900,Cold Golem Fist,冷たいゴーレム拳,寒冷魔像拳头,Eisige Golemfaust,Puño de gólem frío,Морозный кулак голема,차가운 골렘의 주먹,ﻗﺑﺿﺔ اﻟﻐﻭﻟﻡ اﻟﺑﺎردة
21541000,Poison Golem Fist,毒のゴーレム拳,毒魔像拳头,Giftige Golemfaust,Puño de gólem venenoso,Отравленный кулак голема,독의 골렘의 주먹,ﻗﺑﺿﺔ اﻟﻐﻭﻟﻡ اﻟﺳﺎﻣﺔ
21541100,Blood Golem Fist,血のゴーレム拳,血魔像拳头,Blutige Golemfaust,Puño de gólem de sangre,Кровавый кулак голема,피의 골렘의 주먹,ﻗﺑﺿﺔ اﻟﻐﻭﻟﻡ اﻟﺩﻣﻭﻳﺔ
21541200,Occult Golem Fist,神秘のゴーレム拳,神秘魔像拳头,Okkulte Golemfaust,Puño de gólem oculto,Оккультный кулак голема,신비의 골렘의 주먹,ﻗﺑﺿﺔ اﻟﻐﻭﻟﻡ اﻟﻐﺎﻣﺿﺔ
21550000,Shield of Night,夜の盾,黑夜盾,Schild der Nacht,Escudo de la Noche,Щит ночи,밤의 방패,درع اﻟﻠﻳﻝ
22500000,Claws of Night,夜の爪,黑夜爪,Klauen der Nacht,Garras de la Noche,Когти ночи,밤의 손톱,ﻣﺧﺎﻟﺏ اﻟﻠﻳﻝ
23500000,Devonia's Hammer,デボニアの大槌,泥盆亚的大槌,Devonias Hammer,Martillo de Devonia,Молот Девонии,데보니아의 대형 망치,ﻣﻁﺭﻗﺔ دﻳﻔﻭﻧﻳﺎ
23510000,Shadow Sunflower Blossom,影輪草の大花,影轮草大花,Schattensonnenblumen-Blüte,Girasol sombrío,Соцветие теневого подсолнуха,큰 영륜초 꽃,ﻅﻝ زﻫﺭة دوار اﻟﺷﻣﺱ
23520000,Gazing Finger,見つめる指,凝望指头,Starrender Finger,Dedo observador,Созерцающий палец,바라보는 손가락,اﻹﺻﺑﻊ اﻟﻣﺣﺩﻗﺔ
24500000,Nanaya's Torch,ナナヤの灯,娜娜亚烛火,Nanayas Fackel,Antorcha de Nanaya,Факел Нанайи,나나야의 등불,ﻣﺻﺑﺎح ﻧﺎﻧﺎﻳﺎ
24510000,Lamenting Visage,嘆き首,喟叹头颅,Lamentierende Visage,Semblante de lamento,Скорбный лик,한탄하는 목,وﺟﻪ اﻟﺭﺛﺎء
30510000,Smithscript Shield,流紋の盾,流纹盾,Schmiedeschriftschild,Escudo con caligrafía de forja,Щит с письменами,유문 방패,درع ﻣﺧﻁﻭﻁﺔ اﻟﺣﺩادة
31500000,Messmer Soldier Shield,メスメル兵の盾,梅瑟莫士兵盾,Messmer-Soldatenschild,Escudo de soldado de Messmer,Щит солдата Мессмера,메스메르 병사의 방패,درع ﺟﻧﺩي ﻣﻳﺳﻣﺭ
31500100,Heavy Messmer Soldier Shield,重厚なメスメル兵盾,厚重梅瑟莫士兵盾,Schwerer Messmer-Soldatenschild,Escudo de soldado de Messmer pesado,Тяжёлый щит солдата Мессмера,중후한 메스메르 병사 방패,درع ﺟﻧﺩي ﻣﻳﺳﻣﺭ اﻟﺛﻘﻳﻠﺔ
31500200,Keen Messmer Soldier Shield,鋭利なメスメル兵盾,锋利梅瑟莫士兵盾,Solider Messmer-Soldatenschild,Escudo de soldado de Messmer afilado,Острый щит солдата Мессмера,예리한 메스메르 병사 방패,درع ﺟﻧﺩي ﻣﻳﺳﻣﺭ اﻟﺑﺎﺗﺭة
31500300,Quality Messmer Soldier Shield,上質なメスメル兵盾,优质梅瑟莫士兵盾,Wertiger Messmer-Soldatenschild,Escudo de soldado de Messmer de calidad,Качественный щит солдата Мессмера,상질의 메스메르 병사 방패,درع ﺟﻧﺩي ﻣﻳﺳﻣﺭ اﻟﻣﻣﻳﺯة
31500400,Fire Messmer Soldier Shield,炎のメスメル兵盾,火焰梅瑟莫士兵盾,Feuriger Messmer-Soldatenschild,Escudo de soldado de Messmer de fuego,Огненный щит солдата Мессмера,화염의 메스메르 병사 방패,درع ﺟﻧﺩي ﻣﻳﺳﻣﺭ اﻟﻧﺎرﻳﺔ
31500500,Flame Art Messmer Soldier Shield,炎術のメスメル兵盾,焰术梅瑟莫士兵盾,Flammender Messmer-Soldatenschild,Escudo de soldado de Messmer de arte de llama,Пылающий щит солдата Мессмера,화염술의 메스메르 병사 방패,درع أﺳﻠﻭب ﻟﻬﺏ ﺟﻧﺩي ﻣﻳﺳﻣﺭ
31500600,Lightning Messmer Soldier Shield,雷のメスメル兵盾,雷电梅瑟莫士兵盾,Blitzender Messmer-Soldatenschild,Escudo de soldado de Messmer de rayo,Громовой щит солдата Мессмера,벼락의 메스메르 병사 방패,درع ﺟﻧﺩي ﻣﻳﺳﻣﺭ اﻟﺑﺭﻗﻳﺔ
31500700,Sacred Messmer Soldier Shield,神聖なメスメル兵盾,神圣梅瑟莫士兵盾,Heiliger Messmer-Soldatenschild,Escudo de soldado de Messmer sagrado,Священный щит солдата Мессмера,신성한 메스메르 병사 방패,درع ﺟﻧﺩي ﻣﻳﺳﻣﺭ اﻟﻣﻘﺩﺳﺔ
31500800,Magic Messmer Soldier Shield,魔力のメスメル兵盾,魔力梅瑟莫士兵盾,Magischer Messmer-Soldatenschild,Escudo de soldado de Messmer mágico,Зачарованный щит солдата Мессмера,마력의 메스메르 병사 방패,درع ﺟﻧﺩي ﻣﻳﺳﻣﺭ اﻟﺳﺣﺭﻳﺔ
31500900,Cold Messmer Soldier Shield,冷たいメスメル兵盾,寒冷梅瑟莫士兵盾,Eisiger Messmer-Soldatenschild,Escudo de soldado de Messmer frío,Морозный щит солдата Мессмера,차가운 메스메르 병사 방패,درع ﺟﻧﺩي ﻣﻳﺳﻣﺭ اﻟﺑﺎردة
31501000,Poison Messmer Soldier Shield,毒のメスメル兵盾,毒梅瑟莫士兵盾,Giftiger Messmer-Soldatenschild,Escudo de soldado de Messmer venenoso,Отравленный щит солдата Мессмера,독의 메스메르 병사 방패,درع ﺟﻧﺩي ﻣﻳﺳﻣﺭ اﻟﺳﺎﻣﺔ
31501100,Blood Messmer Soldier Shield,血のメスメル兵盾,血梅瑟莫士兵盾,Blutiger Messmer-Soldatenschild,Escudo de soldado de Messmer de sangre,Кровавый щит солдата Мессмера,피의 메스메르 병사 방패,درع ﺟﻧﺩي ﻣﻳﺳﻣﺭ اﻟﺩﻣﻭﻳﺔ
31501200,Occult Messmer Soldier Shield,神秘のメスメル兵盾,神秘梅瑟莫士兵盾,Okkulter Messmer-Soldatenschild,Escudo de soldado de Messmer oculto,Оккультный щит солдата Мессмера,신비의 메스메르 병사 방패,درع ﺟﻧﺩي ﻣﻳﺳﻣﺭ اﻟﻐﺎﻣﺿﺔ
31510000,Wolf Crest Shield,狼紋章の盾,狼徽章盾,Wolfswappenschild,Escudo con emblema de lobo,Щит с волком,늑대 문양 방패,درع ﺷﻌﺎر اﻟﺫﺋﺏ
31510100,Heavy Wolf Crest Shield,重厚な狼紋章盾,厚重狼徽章盾,Schwerer Wolfswappenschild,Escudo con emblema de lobo pesado,Тяжёлый щит с волком,중후한 늑대 문양 방패,درع ﺷﻌﺎر اﻟﺫﺋﺏ اﻟﺛﻘﻳﻠﺔ
31510200,Keen Wolf Crest Shield,鋭利な狼紋章盾,锋利狼徽章盾,Solider Wolfswappenschild,Escudo con emblema de lobo afilado,Острый щит с волком,예리한 늑대 문양 방패,درع ﺷﻌﺎر اﻟﺫﺋﺏ اﻟﺑﺎﺗﺭة
31510300,Quality Wolf Crest Shield,上質な狼紋章盾,优质狼徽章盾,Wertiger Wolfswappenschild,Escudo con emblema de lobo de calidad,Качественный щит с волком,상질의 늑대 문양 방패,درع ﺷﻌﺎر اﻟﺫﺋﺏ اﻟﻣﻣﻳﺯة
31510400,Fire Wolf Crest Shield,炎の狼紋章盾,火焰狼徽章盾,Feuriger Wolfswappenschild,Escudo con emblema de lobo de fuego,Огненный щит с волком,화염의 늑대 문양 방패,درع ﺷﻌﺎر اﻟﺫﺋﺏ اﻟﻧﺎرﻳﺔ
31510500,Flame Art Wolf Crest Shield,炎術の狼紋章盾,焰术狼徽章盾,Flammender Wolfswappenschild,Escudo con emblema de lobo de arte de llama,Пылающий щит с волком,화염술의 늑대 문양 방패,درع أﺳﻠﻭب ﻟﻬﺏ ﺷﻌﺎر اﻟﺫﺋﺏ
31510600,Lightning Wolf Crest Shield,雷の狼紋章盾,雷电狼徽章盾,Blitzender Wolfswappenschild,Escudo con emblema de lobo de rayo,Громовой щит с волком,벼락의 늑대 문양 방패,درع ﺷﻌﺎر اﻟﺫﺋﺏ اﻟﺑﺭﻗﻳﺔ
31510700,Sacred Wolf Crest Shield,神聖な狼紋章盾,神圣狼徽章盾,Heiliger Wolfswappenschild,Escudo con emblema de lobo sagrado,Священный щит с волком,신성한 늑대 문양 방패,درع ﺷﻌﺎر اﻟﺫﺋﺏ اﻟﻣﻘﺩﺳﺔ
31510800,Magic Wolf Crest Shield,魔力の狼紋章盾,魔力狼徽章盾,Magischer Wolfswappenschild,Escudo con emblema de lobo mágico,Зачарованный щит с волком,마력의 늑대 문양 방패,درع ﺷﻌﺎر اﻟﺫﺋﺏ اﻟﺳﺣﺭﻳﺔ
31510900,Cold Wolf Crest Shield,冷たい狼紋章盾,寒冷狼徽章盾,Eisiger Wolfswappenschild,Escudo con emblema de lobo frío,Морозный щит с волком,차가운 늑대 문양 방패,درع ﺷﻌﺎر اﻟﺫﺋﺏ اﻟﺑﺎردة
31511000,Poison Wolf Crest Shield,毒の狼紋章盾,毒狼徽章盾,Giftiger Wolfswappenschild,Escudo con emblema de lobo venenoso,Отравленный щит с волком,독의 늑대 문양 방패,درع ﺷﻌﺎر اﻟﺫﺋﺏ اﻟﺳﺎﻣﺔ
31511100,Blood Wolf Crest Shield,血の狼紋章盾,血狼徽章盾,Blutiger Wolfswappenschild,Escudo con emblema de lobo de sangre,Кровавый щит с волком,피의 늑대 문양 방패,درع ﺷﻌﺎر اﻟﺫﺋﺏ اﻟﺩﻣﻭﻳﺔ
31511200,Occult Wolf Crest Shield,神秘の狼紋章盾,神秘狼徽章盾,Okkulter Wolfswappenschild,Escudo con emblema de lobo oculto,Оккультный щит с волком,신비의 늑대 문양 방패,درع ﺷﻌﺎر اﻟﺫﺋﺏ اﻟﻐﺎﻣﺿﺔ
31520000,Serpent Crest Shield,蛇紋章の盾,蛇徽章盾,Schlangenwappenschild,Escudo con emblema de serpiente,Щит со змеем,뱀 문양 방패,درع ﺷﻌﺎر اﻷﻓﻌﻰ
31520100,Heavy Serpent Crest Shield,重厚な蛇紋章盾,厚重蛇徽章盾,Schwerer Schlangenwappenschild,Escudo con emblema de serpiente pesado,Тяжёлый щит со змеем,중후한 뱀 문양 방패,درع ﺷﻌﺎر اﻷﻓﻌﻰ اﻟﺛﻘﻳﻠﺔ
31520200,Keen Serpent Crest Shield,鋭利な蛇紋章盾,锋利蛇徽章盾,Solider Schlangenwappenschild,Escudo con emblema de serpiente afilado,Острый щит со змеем,예리한 뱀 문양 방패,درع ﺷﻌﺎر اﻷﻓﻌﻰ اﻟﺑﺎﺗﺭة
31520300,Quality Serpent Crest Shield,上質な蛇紋章盾,优质蛇徽章盾,Wertiger Schlangenwappenschild,Escudo con emblema de serpiente de calidad,Качественный щит со змеем,상질의 뱀 문양 방패,درع ﺷﻌﺎر اﻷﻓﻌﻰ اﻟﻣﻣﻳﺯة
31520400,Fire Serpent Crest Shield,炎の蛇紋章盾,火焰蛇徽章盾,Feuriger Schlangenwappenschild,Escudo con emblema de serpiente de fuego,Огненный щит со змеем,화염의 뱀 문양 방패,درع ﺷﻌﺎر اﻷﻓﻌﻰ اﻟﻧﺎرﻳﺔ
31520500,Flame Art Serpent Crest Shield,炎術の蛇紋章盾,焰术蛇徽章盾,Flammender Schlangenwappenschild,Escudo con emblema de serpiente de arte de llama,Пылающий щит со змеем,화염술의 뱀 문양 방패,درع أﺳﻠﻭب ﻟﻬﺏ ﺷﻌﺎر اﻷﻓﻌﻰ
31520600,Lightning Serpent Crest Shield,雷の蛇紋章盾,雷电蛇徽章盾,Blitzender Schlangenwappenschild,Escudo con emblema de serpiente de rayo,Громовой щит со змеем,벼락의 뱀 문양 방패,درع ﺷﻌﺎر اﻷﻓﻌﻰ اﻟﺑﺭﻗﻳﺔ
31520700,Sacred Serpent Crest Shield,神聖な蛇紋章盾,神圣蛇徽章盾,Heiliger Schlangenwappenschild,Escudo con emblema de serpiente sagrado,Священный щит со змеем,신성한 뱀 문양 방패,درع ﺷﻌﺎر اﻷﻓﻌﻰ اﻟﻣﻘﺩﺳﺔ
31520800,Magic Serpent Crest Shield,魔力の蛇紋章盾,魔力蛇徽章盾,Magischer Schlangenwappenschild,Escudo con emblema de serpiente mágico,Зачарованный щит со змеем,마력의 뱀 문양 방패,درع ﺷﻌﺎر اﻷﻓﻌﻰ اﻟﺳﺣﺭﻳﺔ
31520900,Cold Serpent Crest Shield,冷たい蛇紋章盾,寒冷蛇徽章盾,Eisiger Schlangenwappenschild,Escudo con emblema de serpiente frío,Морозный щит со змеем,차가운 뱀 문양 방패,درع ﺷﻌﺎر اﻷﻓﻌﻰ اﻟﺑﺎردة
31521000,Poison Serpent Crest Shield,毒の蛇紋章盾,毒蛇徽章盾,Giftiger Schlangenwappenschild,Escudo con emblema de serpiente venenoso,Отравленный щит со змеем,독의 뱀 문양 방패,درع ﺷﻌﺎر اﻷﻓﻌﻰ اﻟﺳﺎﻣﺔ
31521100,Blood Serpent Crest Shield,血の蛇紋章盾,血蛇徽章盾,Blutiger Schlangenwappenschild,Escudo con emblema de serpiente de sangre,Кровавый щит со змеем,피의 뱀 문양 방패,درع ﺷﻌﺎر اﻷﻓﻌﻰ اﻟﺩﻣﻭﻳﺔ
31521200,Occult Serpent Crest Shield,神秘の蛇紋章盾,神秘蛇徽章盾,Okkulter Schlangenwappenschild,Escudo con emblema de serpiente oculto,Оккультный щит со змеем,신비의 뱀 문양 방패,درع ﺷﻌﺎر اﻷﻓﻌﻰ اﻟﻐﺎﻣﺿﺔ
31530000,Golden Lion Shield,黄金獅子盾,黄金狮子盾,Goldener Löwenschild,Escudo de león dorado,Щит в виде золотого льва,황금 사자 방패,درع اﻷﺳﺩ اﻟﺫﻫﺑﻲ
32500000,Black Steel Greatshield,黒鉄の大盾,黑铁大盾,Schwarzer Stahlgroßschild,Gran escudo de acero negro,Большой щит из чёрной стали,흑철 대형 방패,اﻟﺩرع اﻟﻌﻅﻳﻣﺔ اﻟﻔﻭﻻذﻳﺔ اﻟﺳﻭداء
32500100,Heavy Black Steel Greatshield,重厚な黒鉄大盾,厚重黑铁大盾,Schwerer schwarzer Stahlgroßschild,Gran escudo de acero negro pesado,Тяжёлый большой щит из чёрной стали,중후한 흑철 대형 방패,درع اﻟﻔﻭﻻذ اﻷﺳﻭد اﻟﻌﻅﻳﻣﺔ اﻟﺛﻘﻳﻠﺔ
32500200,Keen Black Steel Greatshield,鋭利な黒鉄大盾,锋利黑铁大盾,Solider schwarzer Stahlgroßschild,Gran escudo de acero negro afilado,Острый большой щит из чёрной стали,예리한 흑철 대형 방패,درع اﻟﻔﻭﻻذ اﻷﺳﻭد اﻟﻌﻅﻳﻣﺔ اﻟﺑﺎﺗﺭة
32500300,Quality Black Steel Greatshield,上質な黒鉄大盾,优质黑铁大盾,Wertiger schwarzer Stahlgroßschild,Gran escudo de acero negro de calidad,Качественный большой щит из чёрной стали,상질의 흑철 대형 방패,درع اﻟﻔﻭﻻذ اﻷﺳﻭد اﻟﻌﻅﻳﻣﺔ اﻟﻣﻣﻳﺯة
32500400,Fire Black Steel Greatshield,炎の黒鉄大盾,火焰黑铁大盾,Feuriger schwarzer Stahlgroßschild,Gran escudo de acero negro de fuego,Огненный большой щит из чёрной стали,화염의 흑철 대형 방패,درع اﻟﻔﻭﻻذ اﻷﺳﻭد اﻟﻌﻅﻳﻣﺔ اﻟﻧﺎرﻳﺔ
32500500,Flame Art Black Steel Greatshield,炎術の黒鉄大盾,焰术黑铁大盾,Flammender schwarzer Stahlgroßschild,Gran escudo de acero negro de arte de llama,Пылающий большой щит из чёрной стали,화염술의 흑철 대형 방패,درع اﻟﻠﻬﺏ اﻟﻌﻅﻳﻣﺔ اﻟﻔﻭﻻذﻳﺔ اﻟﺳﻭداء
32500600,Lightning Black Steel Greatshield,雷の黒鉄大盾,雷电黑铁大盾,Blitzender schwarzer Stahlgroßschild,Gran escudo de acero negro de rayo,Громовой большой щит из чёрной стали,벼락의 흑철 대형 방패,درع اﻟﺑﺭق اﻟﻌﻅﻳﻣﺔ اﻟﻔﻭﻻذﻳﺔ اﻟﺳﻭداء
32500700,Sacred Black Steel Greatshield,神聖な黒鉄大盾,神圣黑铁大盾,Heiliger schwarzer Stahlgroßschild,Gran escudo de acero negro sagrado,Священный большой щит из чёрной стали,신성한 흑철 대형 방패,درع اﻟﻔﻭﻻذ اﻷﺳﻭد اﻟﻌﻅﻳﻣﺔ اﻟﻣﻘﺩﺳﺔ
32500800,Magic Black Steel Greatshield,魔力の黒鉄大盾,魔力黑铁大盾,Magischer schwarzer Stahlgroßschild,Gran escudo de acero negro mágico,Зачарованный большой щит из чёрной стали,마력의 흑철 대형 방패,درع اﻟﻔﻭﻻذ اﻷﺳﻭد اﻟﻌﻅﻳﻣﺔ اﻟﺳﺣﺭﻳﺔ
32500900,Cold Black Steel Greatshield,冷たい黒鉄大盾,寒冷黑铁大盾,Eisiger schwarzer Stahlgroßschild,Gran escudo de acero negro frío,Морозный большой щит из чёрной стали,차가운 흑철 대형 방패,درع اﻟﻔﻭﻻذ اﻷﺳﻭد اﻟﻌﻅﻳﻣﺔ اﻟﺑﺎردة
32501000,Poison Black Steel Greatshield,毒の黒鉄大盾,毒黑铁大盾,Giftiger schwarzer Stahlgroßschild,Gran escudo de acero negro venenoso,Отравленный большой щит из чёрной стали,독의 흑철 대형 방패,درع اﻟﻔﻭﻻذ اﻷﺳﻭد اﻟﻌﻅﻳﻣﺔ اﻟﺳﺎﻣﺔ
32501100,Blood Black Steel Greatshield,血の黒鉄大盾,血黑铁大盾,Blutiger schwarzer Stahlgroßschild,Gran escudo de acero negro de sangre,Кровавый большой щит из чёрной стали,피의 흑철 대형 방패,درع اﻟﻔﻭﻻذ اﻷﺳﻭد اﻟﻌﻅﻳﻣﺔ اﻟﺩﻣﻭﻳﺔ
32501200,Occult Black Steel Greatshield,神秘の黒鉄大盾,神秘黑铁大盾,Okkulter schwarzer Stahlgroßschild,Gran escudo de acero negro oculto,Оккультный большой щит из чёрной стали,신비의 흑철 대형 방패,درع اﻟﻔﻭﻻذ اﻷﺳﻭد اﻟﻌﻅﻳﻣﺔ اﻟﻐﺎﻣﺿﺔ
32520000,Verdigris Greatshield,緑青の大盾,铜绿大盾,Grünspan-Großschild,Gran escudo de cardenillo,Большой щит из зелёной меди,녹청 대형 방패,درع اﻟﺯﻧﺟﺎر اﻟﻌﻅﻳﻣﺔ
33510000,Staff of the Great Beyond,大いなる彼方の杖,无上远方杖,Stab des großen Jenseits,Báculo del más allá,Посох великого запредельного,위대한 저편의 지팡이,ﻋﺻﺎ اﻟﺟﺎﻧﺏ اﻵﺧﺭ
33520000,Maternal Staff,母の杖,母亲杖,Mütterlicher Stab,Báculo materno,Посох матери,어머니의 지팡이,ﻋﺻﺎ اﻷﻣﻭﻣﺔ
34500000,Dryleaf Seal,落葉の聖印,落叶圣印记,Trockenblatt-Siegel,Sello de Hojaseca,Печать Сухого Листа,낙엽의 성인,ﺧﺗﻡ اﻟﻭرﻗﺔ اﻟﺟﺎﻓﺔ
34510000,Fire Knight's Seal,火の騎士の聖印,火焰骑士圣印记,Siegel der Feuerritter,Sello de caballero ígneo,Печать Огненного рыцаря,불의 기사의 성인,ﺧﺗﻡ ﻓﺎرس اﻟﻧﺎر
34520000,Spiraltree Seal,螺旋樹の聖印,螺旋树圣印记,Siegel des Spiralbaums,Sello de árbol espiralado,Печать витого древа,나선 나무의 성인,ﺧﺗﻡ اﻟﺷﺟﺭة اﻟﻠﻭﻟﺑﻳﺔ
40500000,Bone Bow,骨の弓,骸骨弓,Knochenbogen,Arco óseo,Костяной лук,뼈 활,ﻗﻭس اﻟﻌﻅﺎم
41510000,Ansbach's Longbow,アンスバッハの長弓,安帕赫的长弓,Ansbachs Langbogen,Arco largo de Ansbach,Длинный лук Ансбаха,안스바흐의 장궁,ﻗﻭس آﻧﺳﺑﺎخ اﻟﻁﻭﻳﻝ
42500000,Igon's Greatbow,エーゴンの大弓,埃贡的大弓,Igons Großbogen,Gran arco de Igon,Большой лук Игона,에이곤의 대궁,ﻗﻭس إﻳﻐﻭن اﻟﻌﻅﻳﻡ
43500000,Repeating Crossbow,連弩,连射弩,Salvenarmbrust,Ballesta de repetición,Многозарядный арбалет,연노,اﻟﻘﻭس اﻟﻣﺳﺗﻌﺭض اﻟﻣﺗﻛﺭر
43510000,Spread Crossbow,散弾クロスボウ,多击发弩,Streu-Armbrust,Ballesta de dispersión,Веерный арбалет,산탄 크로스보우,اﻟﻘﻭس اﻟﻣﺳﺗﻌﺭض اﻟﻧﺎﺷﺭ
44500000,Rabbath's Cannon,ラバスの大砲,拉巴斯大炮,Rabbaths Kanone,Cañón de Rabbath,Пушка Раббата,라바스의 대포,ﻣﺩﻓﻊ رﺑﺎث
50540000,Piquebone Arrow (Fletched),骨の誘い矢（羽付き）,兽骨诱惑箭（附箭羽）,Verlockender Pfeil (Gefiedert),Flecha cautivadora (con remeras),Стрела из пикейной кости (оперён.),뼈 유인 화살(깃털),ﺳﻬﻡ اﻻﺳﺗﺩراج (ﻟﻪ رﻳﺵ)
50550000,Piquebone Arrow,骨の誘い矢,兽骨诱惑箭,Verlockender Pfeil,Flecha cautivadora,Стрела из пикейной кости,뼈 유인 화살,ﺳﻬﻡ اﻻﺳﺗﺩراج
51500000,Igon's Harpoon,エーゴンの銛,埃贡的鱼叉,Igons Harpune,Arpón de Igon,Гарпун Игона,에이곤의 작살,ﺣﺭﺑﺔ إﻳﻐﻭن
52520000,Piquebone Bolt,骨の誘いボルト,兽骨诱惑弩箭,Verlockender Bolzen,Virote cautivador,Болт из пикейной кости,뼈 유인 볼트,ﺳﻬﻡ اﻻﺳﺗﺩراج اﻟﺻﻐﻳﺭ
53500000,Rabbath's Greatbolt,ラバスの大ボルト,拉巴斯大弩箭,Rabbaths Großbolzen,Virote grande de Rabbath,Большой раббатский болт,라바스의 대형 볼트,ﺳﻬﻡ رﺑﺎث اﻟﻌﻅﻳﻡ
60500000,Dryleaf Arts,落葉格闘,落叶格斗术,Trockenblatt-Kunst,Artes marciales de Hojaseca,Приём Сухого Листа,낙엽 격투,ﻓﻧﻭن اﻟﻭرﻗﺔ اﻟﺟﺎﻓﺔ
60500100,Heavy Dryleaf Arts,重厚な落葉格闘,厚重落叶格斗术,Schwere Trockenblatt-Kunst,Artes marciales de Hojaseca pesadas,Тяжёлый приём Сухого Листа,중후한 낙엽 격투,ﻓﻧﻭن اﻟﻭرﻗﺔ اﻟﺟﺎﻓﺔ اﻟﺛﻘﻳﻠﺔ
60500200,Keen Dryleaf Arts,鋭利な落葉格闘,锋利落叶格斗术,Solide Trockenblatt-Kunst,Artes marciales de Hojaseca afiladas,Острый приём Сухого Листа,예리한 낙엽 격투,ﻓﻧﻭن اﻟﻭرﻗﺔ اﻟﺟﺎﻓﺔ اﻟﺑﺎﺗﺭة
60500300,Quality Dryleaf Arts,上質な落葉格闘,优质落叶格斗术,Wertige Trockenblatt-Kunst,Artes marciales de Hojaseca de calidad,Качественный приём Сухого Листа,상질의 낙엽 격투,ﻓﻧﻭن اﻟﻭرﻗﺔ اﻟﺟﺎﻓﺔ اﻟﻣﻣﻳﺯة
60500400,Fire Dryleaf Arts,炎の落葉格闘,火焰落叶格斗术,Feurige Trockenblatt-Kunst,Artes marciales de Hojaseca de fuego,Огненный приём Сухого Листа,화염의 낙엽 격투,ﻓﻧﻭن اﻟﻭرﻗﺔ اﻟﺟﺎﻓﺔ اﻟﻧﺎرﻳﺔ
60500500,Flame Art Dryleaf Arts,炎術の落葉格闘,焰术落叶格斗术,Flammende Trockenblatt-Kunst,Artes marciales de Hojaseca de arte de llama,Пылающий приём Сухого Листа,화염술의 낙엽 격투,ﻓﻧﻭن أﺳﻠﻭب ﻟﻬﺏ اﻟﻭرﻗﺔ اﻟﺟﺎﻓﺔ
60500600,Lightning Dryleaf Arts,雷の落葉格闘,雷电落叶格斗术,Blitzende Trockenblatt-Kunst,Artes marciales de Hojaseca de rayo,Громовой приём Сухого Листа,벼락의 낙엽 격투,ﻓﻧﻭن اﻟﻭرﻗﺔ اﻟﺟﺎﻓﺔ اﻟﺑﺭﻗﻳﺔ
60500700,Sacred Dryleaf Arts,神聖な落葉格闘,神圣落叶格斗术,Heilige Trockenblatt-Kunst,Artes marciales de Hojaseca sagradas,Священный приём Сухого Листа,신성한 낙엽 격투,ﻓﻧﻭن اﻟﻭرﻗﺔ اﻟﺟﺎﻓﺔ اﻟﻣﻘﺩﺳﺔ
60500800,Magic Dryleaf Arts,魔力の落葉格闘,魔力落叶格斗术,Magische Trockenblatt-Kunst,Artes marciales de Hojaseca mágicas,Зачарованный приём Сухого Листа,마력의 낙엽 격투,ﻓﻧﻭن اﻟﻭرﻗﺔ اﻟﺟﺎﻓﺔ اﻟﺳﺣﺭﻳﺔ
60500900,Cold Dryleaf Arts,冷たい落葉格闘,寒冷落叶格斗术,Kalte Trockenblatt-Kunst,Artes marciales de Hojaseca frías,Морозный приём Сухого Листа,차가운 낙엽 격투,ﻓﻧﻭن اﻟﻭرﻗﺔ اﻟﺟﺎﻓﺔ اﻟﺑﺎردة
60501000,Poison Dryleaf Arts,毒の落葉格闘,毒落叶格斗术,Giftige Trockenblatt-Kunst,Artes marciales de Hojaseca venenosas,Отравленный приём Сухого Листа,독의 낙엽 격투,ﻓﻧﻭن اﻟﻭرﻗﺔ اﻟﺟﺎﻓﺔ اﻟﺳﺎﻣﺔ
60501100,Blood Dryleaf Arts,血の落葉格闘,血落叶格斗术,Blutige Trockenblatt-Kunst,Artes marciales de Hojaseca de sangre,Кровавый приём Сухого Листа,피의 낙엽 격투,ﻓﻧﻭن اﻟﻭرﻗﺔ اﻟﺟﺎﻓﺔ اﻟﺩﻣﻭﻳﺔ
60501200,Occult Dryleaf Arts,神秘の落葉格闘,神秘落叶格斗术,Okkulte Trockenblatt-Kunst,Artes marciales de Hojaseca ocultas,Оккультный приём Сухого Листа,신비의 낙엽 격투,ﻓﻧﻭن اﻟﻭرﻗﺔ اﻟﺟﺎﻓﺔ اﻟﻐﺎﻣﺿﺔ
60510000,Dane's Footwork,ダン流蹴術,丹恩流踢击术,Danes Beinarbeit,Patadas de Dane,Пинок Дейна,단류 발차기술,ﺗﻘﻧﻳﺔ اﻟﺭﻛﻝ ﻟﺩاﻳﻥ
60510100,Dane's Heavy Footwork,重厚なダン流蹴術,厚重丹恩流踢击术,Danes schwere Beinarbeit,Patadas de Dane pesadas,Тяжёлый пинок Дейна,중후한 단류 발차기술,ﺗﻘﻧﻳﺔ اﻟﺭﻛﻝ اﻟﺛﻘﻳﻠﺔ ﻟﺩاﻳﻥ
60510200,Dane's Keen Footwork,鋭利なダン流蹴術,锋利丹恩流踢击术,Danes solide Beinarbeit,Patadas de Dane afiladas,Острый пинок Дейна,예리한 단류 발차기술,ﺗﻘﻧﻳﺔ اﻟﺭﻛﻝ اﻟﺑﺎﺗﺭة ﻟﺩاﻳﻥ
